,country,year,cpi,dyn_gdp,dyn_gdp_china,dyn_GDP_US,interest_rate_US,oil_yoy,dyn_consum,diff_priv_credit_gdp,net_lending,public_debt,interest_on_debt,overvaluation,ca_balance,dyn_fix_cap_form,dyn_export_share,diff_unempl,dyn_prod_dol,VIX,GDP_per_cap,developed,crisis_next_year,crisis_next_period,crisis_first_year
Sweden.Sweden.1893,Sweden,2000,1.037254649,4.735287133,8.491508492,4.092176449,6.029167,53.41485013,-1.611923426,2.363264329,3.225,50.573,4.176141419,-0.035407992,3.962,9.95522126,-7.176559552,-1.208,3.123576784,27.93,36.85486876,1,0,0,0
Sweden.Sweden.1894,Sweden,2001,2.405958341,1.563410279,8.33991055,0.975981834,5.0175,-16.59167139,-3.576219582,50.23550277,1.425,51.731,3.31329377,-11.12518851,4.741,5.84877931,-5.515834061,-0.517,-0.966209593,23.780001,37.33070497,1,0,0,0
Sweden.Sweden.1895,Sweden,2002,2.158482136,2.073577213,9.130645945,1.786127687,4.610833,0.776871746,-1.205169284,0.288335915,-1.481,49.805,4.079911655,-5.670292081,4.483,-0.049395045,0.838132687,0.125,1.763106374,28.74,37.98098005,1,0,0,0
Sweden.Sweden.1896,Sweden,2003,1.925655349,2.385740236,10.03560303,2.806775956,4.015,12.64833022,-1.928118308,-0.082650274,-1.338,48.942,2.668464713,13.32742142,5.89,2.346795193,5.860540574,0.617,2.789623882,17.959999,38.74268026,1,0,0,0
Sweden.Sweden.1897,Sweden,2004,0.373659829,4.32052981,10.11122346,3.78574285,4.274167,29.28029934,-1.547836606,1.600556556,0.293,47.862,2.039196022,21.88240758,6.003,6.322166035,0.055497321,0.808,4.696842083,13.39,40.25792353,1,0,0,0
Sweden.Sweden.1898,Sweden,2005,0.453170853,2.818329618,11.39577594,3.345216063,4.29,37.81374126,-0.545619897,7.628421033,1.784,48.19,2.118696825,17.04665608,6.05,6.290398761,-5.387370287,0.267,2.079691721,12.25,41.22730871,1,0,0,0
Sweden.Sweden.1899,Sweden,2006,1.360214686,4.688127152,12.71947902,2.666625826,4.791667,15.75027412,-4.263984791,3.389714127,2.163,43.141,2.081546557,17.11450515,8.199,10.74709143,-1.607181247,-0.6,3.962756125,12.16,42.91801025,1,0,0,0
Sweden.Sweden.1900,Sweden,2007,2.212168834,3.404948895,14.23138804,1.77857024,4.629167,8.044198843,-3.802223663,8.426243683,3.312,38.202,1.963247997,28.12982244,8.177,10.49964505,0.086100957,-0.925,0.803893126,22.58,44.05146761,1,0,0,0
Sweden.Sweden.1901,Sweden,2008,3.437049106,-0.557047628,9.654289373,-0.291621459,3.666667,29.38395926,-2.639503874,6.805430742,1.948,36.759,1.580565304,33.14926355,7.843,4.600914647,-4.442886133,0.05,-1.88183523,39.580002,43.46614184,1,0,0,0
Sweden.Sweden.1902,Sweden,2009,-0.494460544,-5.18465903,9.399813171,-2.775529574,3.256667,-36.3623035,3.217445665,7.346146064,-0.726,40.311,0.900498623,16.50392838,6.036,-10.91939932,-7.424837322,2.133,-3.286118444,21.68,40.86297013,1,0,0,0
Sweden.Sweden.1903,Sweden,2010,1.157988027,5.988926547,10.63614046,2.531920616,3.214167,26.82183584,-2.465846151,-1.528758048,-0.075,38.282,0.89859464,23.44044632,5.963,6.732769862,-0.918069236,0.275,5.636214217,17.940001,42.9425625,1,0,0,0
Sweden.Sweden.1904,Sweden,2011,2.961150738,2.664407951,9.536443008,1.601454672,2.785833,35.66956255,-1.471423738,2.029454748,-0.19,37.529,0.999227264,35.82722941,5.549,5.926096143,-1.830726784,-0.808,0.555684186,22.950001,43.75506044,1,0,0,0
Sweden.Sweden.1905,Sweden,2012,0.888377507,-0.286320615,7.85626211,2.224030854,1.8025,-1.662828606,-0.524177319,3.714891591,-0.976,37.785,0.48961228,29.18050991,5.591,0.53571321,-5.599242456,0.2,-0.842735436,15.24,43.30821447,1,0,0,0
Sweden.Sweden.1906,Sweden,2013,-0.04429297,1.241204917,7.757635146,1.67733153,2.350833,-4.101196774,-0.781232452,2.113394506,-1.389,40.434,0.417965079,33.62047681,5.263,0.955189527,-2.142388769,0.033,0.101244659,14.32,43.47580134,1,0,0,0
Sweden.Sweden.1907,Sweden,2014,-0.179638494,2.604326565,7.297665959,2.370457671,2.540833,-10.3921701,-2.871004306,-1.0320585,-1.589,45.233,0.123803418,26.85137342,4.636,7.753387766,-0.021319588,-0.067,1.87437946,17.76,44.16763187,1,0,0,0
Sweden.Sweden.1908,Sweden,2015,-0.046784745,4.521969347,6.900204817,2.861587025,2.135833,-47.11797688,-4.472147658,-2.26428858,0.237,43.934,-1.527290936,4.151342907,4.695,9.068007577,-1.466509119,-0.533,2.978440463,22.48,45.679278,1,0,0,0
Sweden.Sweden.1909,Sweden,2016,0.984269245,3.234941922,6.689349894,1.485279193,1.841667,-18.03424419,-3.134754838,-0.216175702,0.932,41.606,-0.641734365,2.744785822,4.514,7.053944005,2.706975251,-0.45,1.995418321,14.07,46.66205063,1,0,0,0
Switzerland.Switzerland.1934,Switzerland,1992,4.041076353,-0.043733008,14.21616358,3.555396148,7.01,-6.234760764,0.051815626,0.109652871,-2.988,40.854,1.622852108,28.07399515,5.394,-8.358099813,-5.47781687,1.466,0.265024691,12.96,46.6101898,1,0,0,0
Switzerland.Switzerland.1935,Switzerland,1993,3.271796746,-0.125983541,13.86757602,2.745856719,5.873333,-14.71207294,-2.276276252,-0.509324565,-3.155,46.738,1.45491891,21.88546872,7.159,-4.273871579,0.291824786,1.955,0.013216208,11.28,46.12944181,1,0,0,0
Switzerland.Switzerland.1936,Switzerland,1994,0.85840708,1.269757693,13.05215872,4.037643425,7.08,-9.128279658,-2.515146811,1.472591803,-2.611,50.057,1.588189464,30.43867682,5.792,3.439709427,-1.563424615,0.219,1.98305025,14.09,46.34426035,1,0,0,0
Switzerland.Switzerland.1937,Switzerland,1995,1.798718961,0.480866443,10.94922737,2.718975789,6.58,4.617729855,0.139094379,2.491234388,-1.871,52.941,1.531893995,48.84109029,5.995,0.950967914,-1.29642365,-0.49,-0.446602109,13.39,46.25697059,1,0,0,0
Switzerland.Switzerland.1938,Switzerland,1996,0.818824341,0.540027605,9.928372463,3.795881229,6.438334,17.97661048,1.314445121,-2.084360653,-2.05,54.413,1.455534523,40.04741062,6.465,-3.180499264,-5.549769097,0.423,-0.254238759,21.540001,46.30183304,1,0,0,0
Switzerland.Switzerland.1939,Switzerland,1997,0.52150124,2.340149884,9.230769231,4.487026493,6.3525,-9.696625193,0.934828935,1.136764551,-2.365,57.196,1.519337017,16.79083588,8.606,1.166378677,-5.031994533,0.543,2.639339556,24.34,47.27135553,1,0,0,0
Switzerland.Switzerland.1940,Switzerland,1998,0.017009696,2.989891846,7.837613919,4.449910963,5.264167,-34.42148155,-0.350981237,-1.773487225,-1.323,59.594,1.610900426,15.46314207,8.538,6.251670572,2.942589955,-1.343,1.120462424,25.379999,48.54027293,1,0,0,0
Switzerland.Switzerland.1941,Switzerland,1999,0.824829932,1.694719834,7.667486171,4.685199608,5.636667,38.26861305,0.379407393,6.708664361,-1.606,55.91,2.012162404,9.908764408,10.044,2.655501022,-3.764467944,-1.133,0.750991124,24.360001,49.12803357,1,0,0,0
Switzerland.Switzerland.1942,Switzerland,2000,1.543392089,3.936823453,8.491508492,4.092176449,6.029167,53.41485013,-3.520828103,-9.539604893,0.424,54.701,1.853713826,-2.951281721,11.724,6.419561009,-7.10501637,-0.899,3.633792272,27.93,50.77597634,1,0,0,0
Switzerland.Switzerland.1943,Switzerland,2001,0.9890204,1.312423669,8.33991055,0.975981834,5.0175,-16.59167139,-0.701750422,-5.247460054,0.28,52.911,1.755778572,-4.065796998,7.967,-0.387226722,3.122445996,-0.121,-0.038531624,23.780001,51.11788744,1,0,0,0
Switzerland.Switzerland.1944,Switzerland,2002,0.642699253,0.162612902,9.130645945,1.786127687,4.610833,0.776871746,0.410247565,0.678505981,-1.784,59.11,1.678227034,2.01413762,8.386,-0.412319734,-0.873490144,0.843,-0.172656093,28.74,50.81515316,1,0,0,0
Switzerland.Switzerland.1945,Switzerland,2003,0.63834928,0.039576568,10.03560303,2.806775956,4.015,12.64833022,-0.853864551,3.685721893,-1.386,58.207,1.575411892,17.10533725,12.66,-1.58001703,-0.883104586,1.145,0.221221141,17.959999,50.45950291,1,0,0,0
Switzerland.Switzerland.1946,Switzerland,2004,0.802903084,2.7762235,10.11122346,3.78574285,4.274167,29.28029934,-1.152808092,1.538282084,-1.425,59.551,1.506271935,23.76398527,14.713,5.542671403,-1.545205911,0.188,2.789260344,13.39,51.50509237,1,0,0,0
Switzerland.Switzerland.1947,Switzerland,2005,1.171971667,3.11524553,11.39577594,3.345216063,4.29,37.81374126,-1.755885185,3.771465504,-0.673,56.836,1.571187276,20.62545342,13.486,3.595055797,-4.733731456,-0.116,2.353584257,12.25,52.77046893,1,0,0,0
Switzerland.Switzerland.1948,Switzerland,2006,1.05877759,3.988634221,12.71947902,2.666625826,4.791667,15.75027412,-5.302111318,4.299323323,0.855,50.511,1.619449229,18.67511358,14.364,5.729213453,-3.936115926,-0.431,1.62808795,12.16,54.5319937,1,0,0,0
Switzerland.Switzerland.1949,Switzerland,2007,0.732636421,4.111877812,14.23138804,1.77857024,4.629167,8.044198843,-5.005809642,3.358512256,1.605,46.55,1.218045113,23.71228494,10.174,7.050878707,4.005730823,-0.566,1.880517687,22.58,56.2691565,1,0,0,0
Switzerland.Switzerland.1950,Switzerland,2008,2.426637033,2.154701861,9.654289373,-0.291621459,3.666667,29.38395926,-2.804784271,-7.870211556,1.931,46.804,1.100333305,37.01539115,2.413,2.840711675,3.742311882,-0.189,-0.260844576,39.580002,56.75583813,1,0,0,0
Switzerland.Switzerland.1951,Switzerland,2009,-0.48057991,-2.222107121,9.399813171,-2.775529574,3.256667,-36.3623035,2.249130485,9.39015595,0.503,45.24,1.109637489,36.0116982,7.438,-7.537759481,10.71175296,1.124,-2.822863644,21.68,54.80557929,1,0,0,0
Switzerland.Switzerland.1952,Switzerland,2010,0.698510114,3.002699108,10.63614046,2.531920616,3.214167,26.82183584,-1.449495323,-0.803674212,0.356,43.985,1.082187109,40.66469062,14.787,4.050240598,1.092652147,-0.185,4.216272104,17.940001,55.86630507,1,0,0,0
Switzerland.Switzerland.1953,Switzerland,2011,0.23134621,1.692808495,9.536443008,1.601454672,2.785833,35.66956255,-1.649053115,2.113007993,0.735,44.102,0.825359394,62.26709482,7.972,4.632522202,3.308170938,-0.673,-0.752823087,22.950001,56.18383259,1,0,0,0
Switzerland.Switzerland.1954,Switzerland,2012,-0.692544621,1.006024097,7.85626211,2.224030854,1.8025,-1.662828606,0.59339371,6.718915286,0.382,44.712,0.836464484,50.58370156,10.444,2.640509282,-3.689767861,0.062,-0.361626437,15.24,56.14967086,1,0,0,0
Switzerland.Switzerland.1955,Switzerland,2013,-0.217319662,1.852039757,7.757635146,1.67733153,2.350833,-4.101196774,0.157176224,1.745462258,-0.429,43.811,0.48617927,50.06955183,11.465,0.897630924,7.552113521,0.253,0.67497787,14.32,56.53574005,1,0,0,0
Switzerland.Switzerland.1956,Switzerland,2014,-0.013186044,2.449218097,7.297665959,2.370457671,2.540833,-10.3921701,-0.053933168,1.536548692,-0.214,43.71,0.562800275,48.11968005,8.711,3.007932099,-9.723986647,-0.114,0.252793552,17.76,57.21802793,1,0,0,0
Switzerland.Switzerland.1957,Switzerland,2015,-1.143915069,1.226384359,6.900204817,2.861587025,2.135833,-47.11797688,1.200535422,1.852807594,0.648,43.637,0.469784816,38.71840207,11.381,0.265101874,3.957203024,0.134,-0.632217512,22.48,57.2641574,1,0,0,0
Switzerland.Switzerland.1958,Switzerland,2016,-0.434632563,1.375884496,6.689349894,1.485279193,1.841667,-18.03424419,1.082462506,2.687691407,0.072,43.341,0.463764103,33.0642676,10.544,1.928076617,6.655048641,0.145,-0.041925637,14.07,57.43005327,1,0,0,0
Tunisia.Tunisia.1983,Tunisia,1992,5.824345146,7.805728857,14.21616358,3.555396148,7.01,-6.234760764,-6.387081374,12.41293128,-3.62,65.151,4.867154764,-50.81596502,-5.864,28.91470456,3.0767423,0.024,5.206073753,12.96,6.018766664,0,0,0,0
Tunisia.Tunisia.1984,Tunisia,1993,3.974956319,2.189828889,13.86757602,2.745856719,5.873333,-14.71207294,-4.034997477,1.010101862,-3.373,66.905,4.953291981,-55.96476517,-5.509,10.55892292,-0.590860988,0.025,-1.595225176,11.28,6.023379562,0,0,0,0
Tunisia.Tunisia.1985,Tunisia,1994,4.73323064,3.178411391,13.05215872,4.037643425,7.08,-9.128279658,-4.416480198,0.363621352,-3.011,67.014,5.176530277,-55.51399867,-1.793,3.793998496,7.589214551,0.024,0.09925011,14.09,6.095682127,0,0,0,0
Tunisia.Tunisia.1986,Tunisia,1995,6.244150287,2.351669888,10.94922737,2.718975789,6.58,4.617729855,-3.625350431,0.888008552,-4.748,68.838,5.408350039,-51.04414486,-3.952,-3.692710403,-2.767126519,-0.119,-0.815247328,13.39,6.131297603,0,0,0,0
Tunisia.Tunisia.1987,Tunisia,1996,3.725144727,7.146080839,9.928372463,3.795881229,6.438334,17.97661048,-7.189027973,-5.195305583,-5.432,70.063,5.690592752,-51.30512204,-2.244,7.319144805,-2.665483599,-0.119,4.509607908,21.540001,6.468616998,0,0,0,0
Tunisia.Tunisia.1988,Tunisia,1997,3.652026207,5.440943436,9.230769231,4.487026493,6.3525,-9.696625193,-11.60166136,-4.292065268,-3.886,69.893,4.918947534,-55.87337709,-2.86,22.81165909,-4.892181829,-0.119,2.625146137,24.34,6.7274545,0,0,0,0
Tunisia.Tunisia.1989,Tunisia,1998,3.125365797,4.783762572,7.837613919,4.449910963,5.264167,-34.42148155,-2.981955356,0.96678815,-2.947,61.042,5.129255267,-56.26687743,-3.096,9.869087294,4.660688392,0.124,4.649958575,25.379999,6.963760802,0,0,0,0
Tunisia.Tunisia.1990,Tunisia,1999,2.690124858,6.054634515,7.667486171,4.685199608,5.636667,38.26861305,-4.103695806,-0.442497632,-3.202,64.955,4.749441921,-57.25937322,-1.951,11.08243535,0.091743115,-0.081,2.770905492,24.360001,7.305146991,0,0,0,0
Tunisia.Tunisia.1991,Tunisia,2000,2.962307947,4.709859945,8.491508492,4.092176449,6.029167,53.41485013,-3.882258355,0.52009733,-3.372,65.935,4.571168575,-62.50045598,-3.899,11.75245912,-12.23800508,-0.291,2.70582571,27.93,7.573929213,0,0,0,0
Tunisia.Tunisia.1992,Tunisia,2001,1.983333333,3.796183827,8.33991055,0.975981834,5.0175,-16.59167139,-2.879128145,1.521872219,-3.015,54.707,5.096239969,-64.06509292,-4.648,8.537408537,14.72889054,-0.565,1.650103131,23.780001,7.791955558,0,0,0,0
Tunisia.Tunisia.1993,Tunisia,2002,2.721032849,1.322563618,9.130645945,1.786127687,4.610833,0.776871746,0.27154972,0.792081167,-2.672,54.151,5.135639231,-63.495264,-3.229,1.340829374,-4.806868377,0.137,0.230584763,28.74,7.832080845,0,0,0,0
Tunisia.Tunisia.1994,Tunisia,2003,2.712592475,4.702411815,10.03560303,2.806775956,4.015,12.64833022,-2.360383378,-1.554992077,-2.774,55.128,4.638296329,-59.71930278,-2.679,-0.576856989,-1.107130398,-0.749,2.42017116,17.959999,8.138211054,0,0,0,0
Tunisia.Tunisia.1995,Tunisia,2004,3.63228005,6.235793869,10.11122346,3.78574285,4.274167,29.28029934,-4.155977781,-1.797344741,-2.202,54.101,4.706012828,-58.00770795,-2.46,6.097079229,0.076484762,-0.277,4.582210243,13.39,8.578441655,0,0,0,0
Tunisia.Tunisia.1996,Tunisia,2005,2.017786414,3.486535815,11.39577594,3.345216063,4.29,37.81374126,-4.805371474,-0.658923537,-2.716,52.422,4.839571172,-59.53549315,-0.938,3.91878527,-3.16591591,-1.418,0.60137457,12.25,8.802943118,0,0,0,0
Tunisia.Tunisia.1997,Tunisia,2006,4.490513515,5.244195185,12.71947902,2.666625826,4.791667,15.75027412,-3.791088778,-0.963793453,-2.449,47.952,5.148898899,-60.40645367,-1.838,15.69872247,-5.33678512,-0.308,2.254483348,12.16,9.179489146,0,0,0,0
Tunisia.Tunisia.1998,Tunisia,2007,3.416546647,6.709620392,14.23138804,1.77857024,4.629167,8.044198843,-2.328318781,0.522904716,-2.587,44.8,5.290178571,-58.87177019,-2.356,11.19670196,8.101213502,-0.114,3.958576917,22.58,9.698423639,0,0,0,0
Tunisia.Tunisia.1999,Tunisia,2008,4.920696325,4.237776836,9.654289373,-0.291621459,3.666667,29.38395926,-7.045232997,2.039678269,-0.65,42.021,4.918969087,-55.52459471,-3.816,13.66358003,10.36338323,0.045,2.152956298,39.580002,10.00329949,0,0,0,0
Tunisia.Tunisia.2000,Tunisia,2009,3.524813804,3.043448955,9.399813171,-2.775529574,3.256667,-36.3623035,-2.458144954,2.356948633,-2.704,40.543,4.942900131,-58.37884875,-2.844,9.324369851,-2.71728038,0.848,3.641082101,21.68,10.19557651,0,0,0,0
Tunisia.Tunisia.2001,Tunisia,2010,4.416268965,3.510608639,10.63614046,2.531920616,3.214167,26.82183584,-2.523646852,6.864480171,-2.17,39.217,4.658693934,-59.48022915,-4.806,8.575310613,-6.534068122,-0.242,0.994005615,17.940001,10.4363656,0,0,0,0
Tunisia.Tunisia.2002,Tunisia,2011,3.544029353,-1.91717768,9.536443008,1.601454672,2.785833,35.66956255,2.179340096,7.382863155,-4.265,43.068,4.286245008,-57.9480744,-7.427,-9.073218686,-14.11076508,5.841,2.516904583,22.950001,10.12067717,0,0,1,0
Tunisia.Tunisia.2003,Tunisia,2012,5.138117098,3.997666079,7.85626211,2.224030854,1.8025,-1.662828606,-4.112822229,-0.233871176,-5.187,47.676,3.777582012,-60.94479451,-8.299,12.26027622,-3.121854095,-2.166,0.513008428,15.24,10.40422329,0,1,1,0
Tunisia.Tunisia.2004,Tunisia,2013,5.798544619,2.874754293,7.757635146,1.67733153,2.350833,-4.101196774,-1.729107582,0.688196268,-7.342,46.84,4.009393681,-61.46882165,-8.386,4.054044199,-3.384386671,-1.393,0.080204156,14.32,10.57904294,0,1,1,0
Tunisia.Tunisia.2005,Tunisia,2014,4.937735303,2.823159581,7.297665959,2.370457671,2.540833,-10.3921701,-2.86147467,1.142020885,-3.715,51.561,3.638408875,-61.88905415,-9.118,-0.185944801,-3.386124013,-0.03,1.151100102,17.76,10.75144607,0,1,1,0
Tunisia.Tunisia.2006,Tunisia,2015,4.857182282,1.149408393,6.900204817,2.861587025,2.135833,-47.11797688,-0.319859147,1.508208831,-5.257,57.249,3.39219899,-66.20149111,-8.919,2.358981108,-9.227484223,-0.3,0.569000288,22.48,10.74985917,0,1,1,0
Tunisia.Tunisia.2007,Tunisia,2016,3.711014607,1.169769098,6.689349894,1.485279193,1.841667,-18.03424419,-4.946494772,1.555977545,-5.933,62.881,3.495491484,-67.78448503,-8.974,5.526233334,-1.621694127,-1,0.966840937,14.07,10.75201683,0,1,1,0
Ukraine.Ukraine.2037,Ukraine,1997,15.94059941,-3.000000027,9.230769231,4.487026493,6.3525,-9.696625193,-21.00249192,1.071790976,-5.374,28.892,6.053578845,-70.77874118,-2.574,9.626430758,-3.257786744,-0.2,-0.025018764,24.34,4.497390275,0,1,1,0
Ukraine.Ukraine.2038,Ukraine,1998,10.57716115,-1.899999984,7.837613919,4.449910963,5.264167,-34.42148155,-6.385052911,5.366787365,-2.688,46.537,4.897178589,-75.42397387,-2.992,8.527298066,-12.84890583,1.5,2.577577578,25.379999,4.451547944,0,1,1,0
Ukraine.Ukraine.2039,Ukraine,1999,22.68367181,-0.199999997,7.667486171,4.685199608,5.636667,38.26861305,-21.01995259,0.762196036,4.954,58.959,3.882358927,-81.7210831,5.076,25.05473627,-6.739842604,0.6,2.122468895,24.360001,4.484733006,0,1,1,0
Ukraine.Ukraine.2040,Ukraine,2000,28.20309724,5.9,8.491508492,4.092176449,6.029167,53.41485013,-22.7256956,2.582780783,-3.186,43.79,6.871431834,-83.29115785,4.581,33.0110233,3.654458305,-0.417,4.777830865,27.93,4.797380277,0,1,0,0
Ukraine.Ukraine.2041,Ukraine,2001,11.95880854,9.200000008,8.33991055,0.975981834,5.0175,-16.59167139,-4.756687239,1.860719264,-2.92,35.34,5.441426146,-81.81364101,3.567,20.29497113,11.3547884,-0.694,10.55631555,23.780001,5.291680225,0,0,0,0
Ukraine.Ukraine.2042,Ukraine,2002,0.757420846,5.199999971,9.130645945,1.786127687,4.610833,0.776871746,-4.724897174,4.625073713,-1.773,32.344,3.898713826,-80.98232934,7.219,7.65462187,5.562395129,-1.16,4.289544236,28.74,5.622439849,0,0,0,0
Ukraine.Ukraine.2043,Ukraine,2003,5.179677819,9.40000001,10.03560303,2.806775956,4.015,12.64833022,-8.612740379,6.929015183,-0.86,28.299,3.367610163,-79.86006433,5.559,27.22631615,6.758407689,-0.572,9.392920704,17.959999,6.20106328,0,0,0,0
Ukraine.Ukraine.2044,Ukraine,2004,9.048067861,12.10000001,10.11122346,3.78574285,4.274167,29.28029934,-18.0424653,0.583537125,-4.253,23.885,3.759681809,-77.34613514,10.277,41.29822969,13.02326915,-0.469,12.32827187,13.39,7.004327676,0,0,0,0
Ukraine.Ukraine.2045,Ukraine,2005,13.56957649,2.699999975,11.39577594,3.345216063,4.29,37.81374126,-12.67751209,7.029644448,-2.193,17.088,4.236891386,-71.72533416,2.835,24.60164482,-1.834996417,-1.403,1.673640167,12.25,7.246351027,0,0,0,0
Ukraine.Ukraine.2046,Ukraine,2006,9.056316591,7.300000033,12.71947902,2.666625826,4.791667,15.75027412,-10.39461299,12.16568735,-1.314,14.256,4.264870932,-68.01980198,-1.445,38.06424999,-1.716141905,-0.375,7.407407407,12.16,7.828081179,0,0,1,0
Ukraine.Ukraine.2047,Ukraine,2007,12.84019539,7.900000766,14.23138804,1.77857024,4.629167,8.044198843,-17.28621872,13.8071762,-1.895,11.815,4.147270419,-61.74257426,-3.545,45.79305915,9.630789167,-0.459,7.869142352,22.58,8.497059496,0,1,1,0
Ukraine.Ukraine.2048,Ukraine,2008,25.23191095,2.299999991,9.654289373,-0.291621459,3.666667,29.38395926,-19.02769821,30.2083829,-3.023,19.662,2.517546536,-53.5808388,-6.78,28.16850173,15.94913182,0.012,2.732240437,39.580002,8.739686077,0,1,1,0
Ukraine.Ukraine.2049,Ukraine,2009,15.89456869,-14.80000002,9.399813171,-2.775529574,3.256667,-36.3623035,-9.576425614,2.19449152,-6.041,34.121,3.294159022,-64.92214483,-1.425,-32.98475364,-20.12184053,2.48,-12.2606383,21.68,7.47934217,0,1,1,0
Ukraine.Ukraine.2050,Ukraine,2010,9.378589479,4.200000018,10.63614046,2.531920616,3.214167,26.82183584,-13.81076087,-11.92648435,-5.772,40.626,4.014670408,-61.32636781,-2.219,9.677053757,-1.2335756,-0.746,3.728402546,17.940001,7.824498452,0,1,1,0
Ukraine.Ukraine.2051,Ukraine,2011,7.960094513,5.465531905,9.536443008,1.601454672,2.785833,35.66956255,-8.191536725,-7.571143183,-2.762,36.876,5.342228007,-56.90024576,-6.279,24.7657274,6.978408922,-0.241,5.493863238,22.950001,8.281867126,0,1,0,0
Ukraine.Ukraine.2052,Ukraine,2012,0.555555556,0.238681306,7.85626211,2.224030854,1.8025,-1.662828606,12.26031462,-1.495796312,-4.307,37.542,5.119599382,-54.51149222,-8.147,16.29969966,-24.55929429,-0.327,1.121883657,15.24,8.322173034,0,0,1,0
Ukraine.Ukraine.2053,Ukraine,2013,-0.276243094,-0.026729649,7.757635146,1.67733153,2.350833,-4.101196774,-14.33125293,3.884140846,-4.784,40.519,6.046546065,-53.3091455,-9.199,-7.39931408,23.02181434,-0.357,-0.876592248,14.32,8.33891505,0,1,1,0
Ukraine.Ukraine.2054,Ukraine,2014,12.18836565,-6.552618891,7.297665959,2.370457671,2.540833,-10.3921701,-14.72465047,1.765458773,-4.46,70.317,4.702987898,-64.24563159,-3.863,-9.199203413,-19.19929198,2.103,-1.450877435,17.76,8.243473515,0,1,1,0
Ukraine.Ukraine.2055,Ukraine,2015,48.72427984,-9.772973947,6.900204817,2.861587025,2.135833,-47.11797688,-31.66976574,-18.25953321,-1.16,79.331,5.247633334,-73.27040153,-0.276,20.10235059,-17.144365,-0.132,-9.646662928,22.48,7.464939834,0,1,1,0
